Country,EPSI,Date
Russia,1.0,2008-01-31
Russia,1.0,2009-01-31
Russia,1.0,2010-01-31
Russia,1.0,2011-01-31
Russia,1.0,2012-01-31
Russia,1.0,2013-01-31
Russia,1.0,2014-01-31
Russia,1.0,2015-01-31
Russia,1.0,2016-01-31
Russia,1.0,2017-01-31
Russia,1.0,2018-01-31
Russia,1.0,2019-01-31
Russia,1.0,2020-01-31
China (People's Republic of),0.0,1990-01-31
China (People's Republic of),0.0,1991-01-31
China (People's Republic of),0.0,1992-01-31
China (People's Republic of),0.0,1993-01-31
China (People's Republic of),0.0,1994-01-31
China (People's Republic of),0.0,1995-01-31
China (People's Republic of),0.0,1996-01-31
China (People's Republic of),0.0,1997-01-31
China (People's Republic of),0.0,1998-01-31
China (People's Republic of),0.0,1999-01-31
China (People's Republic of),0.0,2000-01-31
China (People's Republic of),0.0,2001-01-31
China (People's Republic of),0.0,2002-01-31
China (People's Republic of),0.0,2003-01-31
China (People's Republic of),0.0,2004-01-31
China (People's Republic of),0.0,2005-01-31
China (People's Republic of),0.0,2006-01-31
China (People's Republic of),0.0,2007-01-31
China (People's Republic of),0.0,2008-01-31
China (People's Republic of),0.0,2009-01-31
China (People's Republic of),0.0,2010-01-31
China (People's Republic of),2.0,2011-01-31
China (People's Republic of),3.0,2012-01-31
China (People's Republic of),3.0,2013-01-31
China (People's Republic of),3.0,2014-01-31
China (People's Republic of),4.0,2015-01-31
China (People's Republic of),4.0,2016-01-31
China (People's Republic of),4.0,2017-01-31
China (People's Republic of),4.0,2018-01-31
China (People's Republic of),5.0,2019-01-31
China (People's Republic of),5.0,2020-01-31
Brazil,0.0,1990-01-31
Brazil,0.0,1991-01-31
Brazil,0.0,1992-01-31
Brazil,0.0,1993-01-31
Brazil,0.0,1994-01-31
Brazil,0.16666667,1995-01-31
Brazil,0.16666667,1996-01-31
Brazil,0.16666667,1997-01-31
Brazil,0.16666667,1998-01-31
Brazil,0.16666667,1999-01-31
Brazil,0.16666667,2000-01-31
Brazil,0.33333334,2001-01-31
Brazil,1.0,2002-01-31
Brazil,0.5,2003-01-31
Brazil,0.16666667,2004-01-31
Brazil,0.16666667,2005-01-31
Brazil,0.16666667,2006-01-31
Brazil,0.16666667,2007-01-31
Brazil,0.16666667,2008-01-31
Brazil,0.16666667,2009-01-31
Brazil,0.16666667,2010-01-31
Brazil,0.0,2011-01-31
Brazil,0.0,2012-01-31
Brazil,0.0,2013-01-31
Brazil,0.0,2014-01-31
Brazil,0.16666667,2015-01-31
Brazil,0.16666667,2016-01-31
Brazil,0.16666667,2017-01-31
Brazil,0.16666667,2018-01-31
Brazil,0.16666667,2019-01-31
Brazil,0.16666667,2020-01-31
South Africa,0.0,1990-01-31
South Africa,0.0,1991-01-31
South Africa,0.0,1992-01-31
South Africa,0.0,1993-01-31
South Africa,0.0,1994-01-31
South Africa,0.0,1995-01-31
South Africa,0.0,1996-01-31
South Africa,0.0,1997-01-31
South Africa,0.0,1998-01-31
South Africa,0.0,1999-01-31
South Africa,0.0,2000-01-31
South Africa,0.0,2001-01-31
South Africa,0.0,2002-01-31
South Africa,0.0,2003-01-31
South Africa,0.0,2004-01-31
South Africa,0.0,2005-01-31
South Africa,0.0,2006-01-31
South Africa,0.0,2007-01-31
South Africa,0.0,2008-01-31
South Africa,0.0,2009-01-31
South Africa,0.0,2010-01-31
South Africa,0.0,2011-01-31
South Africa,0.0,2012-01-31
South Africa,0.0,2013-01-31
South Africa,0.0,2014-01-31
South Africa,0.0,2015-01-31
South Africa,0.0,2016-01-31
South Africa,0.0,2017-01-31
South Africa,0.0,2018-01-31
South Africa,0.0,2019-01-31
South Africa,0.0,2020-01-31
Russia,0.0,1990-01-31
Russia,0.0,1991-01-31
Russia,0.0,1992-01-31
Russia,0.0,1993-01-31
Russia,0.0,1994-01-31
Russia,0.0,1995-01-31
Russia,0.0,1996-01-31
Russia,0.0,1997-01-31
Russia,0.0,1998-01-31
Russia,0.0,1999-01-31
Russia,0.0,2000-01-31
Russia,0.0,2001-01-31
Russia,0.0,2002-01-31
Russia,0.0,2003-01-31
Russia,0.0,2004-01-31
Russia,0.0,2005-01-31
Russia,0.0,2006-01-31
Russia,0.0,2007-01-31
Russia,0.0,2008-01-31
Russia,0.0,2009-01-31
Russia,0.0,2010-01-31
Russia,0.0,2011-01-31
Russia,0.0,2012-01-31
Russia,0.0,2013-01-31
Russia,0.0,2014-01-31
Russia,0.0,2015-01-31
Russia,0.0,2016-01-31
Russia,0.0,2017-01-31
Russia,0.0,2018-01-31
Russia,0.0,2019-01-31
Russia,0.0,2020-01-31
Slovenia,0.0,1990-01-31
Slovenia,0.0,1991-01-31
Slovenia,0.0,1992-01-31
Slovenia,0.0,1993-01-31
Slovenia,0.0,1994-01-31
Slovenia,0.0,1995-01-31
Slovenia,0.0,1996-01-31
Slovenia,0.0,1997-01-31
Slovenia,0.0,1998-01-31
Slovenia,0.0,1999-01-31
Slovenia,0.0,2000-01-31
Slovenia,0.0,2001-01-31
Slovenia,0.0,2002-01-31
Slovenia,0.0,2003-01-31
Slovenia,0.0,2004-01-31
Slovenia,5.0,2005-01-31
Slovenia,5.0,2006-01-31
Slovenia,5.0,2007-01-31
Slovenia,5.0,2008-01-31
Slovenia,5.0,2009-01-31
Slovenia,5.0,2010-01-31
Slovenia,5.0,2011-01-31
Slovenia,5.0,2012-01-31
Slovenia,5.0,2013-01-31
Slovenia,5.0,2014-01-31
Slovenia,5.0,2015-01-31
Slovenia,5.0,2016-01-31
Slovenia,5.0,2017-01-31
Slovenia,5.0,2018-01-31
Slovenia,5.0,2019-01-31
Slovenia,5.0,2020-01-31
India,0.0,1990-01-31
India,0.0,1991-01-31
India,0.0,1992-01-31
India,0.0,1993-01-31
India,0.0,1994-01-31
India,0.0,1995-01-31
India,0.0,1996-01-31
India,0.0,1997-01-31
India,0.0,1998-01-31
India,0.0,1999-01-31
India,0.0,2000-01-31
India,0.0,2001-01-31
India,0.0,2002-01-31
India,0.0,2003-01-31
India,0.0,2004-01-31
India,0.0,2005-01-31
India,0.0,2006-01-31
India,0.0,2007-01-31
India,0.0,2008-01-31
India,0.0,2009-01-31
India,0.0,2010-01-31
India,0.0,2011-01-31
India,0.0,2012-01-31
India,0.0,2013-01-31
India,0.0,2014-01-31
India,0.0,2015-01-31
India,0.0,2016-01-31
India,0.0,2017-01-31
India,0.0,2018-01-31
India,0.0,2019-01-31
India,0.0,2020-01-31
South Africa,0.25,1990-01-31
South Africa,0.25,1991-01-31
South Africa,0.25,1992-01-31
South Africa,0.25,1993-01-31
South Africa,0.25,1994-01-31
South Africa,0.25,1995-01-31
South Africa,0.25,1996-01-31
South Africa,0.25,1997-01-31
South Africa,0.25,1998-01-31
South Africa,0.25,1999-01-31
South Africa,0.25,2000-01-31
South Africa,0.25,2001-01-31
South Africa,0.25,2002-01-31
South Africa,0.25,2003-01-31
South Africa,0.25,2004-01-31
South Africa,0.25,2005-01-31
South Africa,1.0,2006-01-31
South Africa,1.0,2007-01-31
South Africa,1.0,2008-01-31
South Africa,1.0,2009-01-31
South Africa,2.25,2010-01-31
South Africa,2.25,2011-01-31
South Africa,2.25,2012-01-31
South Africa,2.25,2013-01-31
South Africa,2.25,2014-01-31
South Africa,2.25,2015-01-31
South Africa,2.25,2016-01-31
South Africa,2.25,2017-01-31
South Africa,2.25,2018-01-31
South Africa,2.25,2019-01-31
South Africa,2.25,2020-01-31
Brazil,1.0,1990-01-31
Brazil,1.0,1991-01-31
Brazil,1.0,1992-01-31
Brazil,1.0,1993-01-31
Brazil,1.0,1994-01-31
Brazil,1.0,1995-01-31
Brazil,1.0,1996-01-31
Brazil,1.0,1997-01-31
Brazil,1.0,1998-01-31
Brazil,1.0,1999-01-31
Brazil,1.0,2000-01-31
Brazil,1.0,2001-01-31
Brazil,1.0,2002-01-31
Brazil,1.0,2003-01-31
Brazil,1.0,2004-01-31
Brazil,1.0,2005-01-31
Brazil,1.0,2006-01-31
Brazil,1.0,2007-01-31
Brazil,1.0,2008-01-31
Brazil,1.0,2009-01-31
Brazil,1.0,2010-01-31
Brazil,1.0,2011-01-31
Brazil,1.0,2012-01-31
Brazil,1.0,2013-01-31
Brazil,1.0,2014-01-31
Brazil,1.0,2015-01-31
Brazil,1.0,2016-01-31
Brazil,1.0,2017-01-31
Brazil,1.0,2018-01-31
Brazil,1.0,2019-01-31
Brazil,1.0,2020-01-31
Russia,0.0,1990-01-31
Russia,0.0,1991-01-31
Russia,0.0,1992-01-31
Russia,0.0,1993-01-31
Russia,0.0,1994-01-31
Russia,0.0,1995-01-31
Russia,0.0,1996-01-31
Russia,0.0,1997-01-31
Russia,0.0,1998-01-31
Russia,0.0,1999-01-31
Russia,0.0,2000-01-31
Russia,0.0,2001-01-31
Russia,0.0,2002-01-31
Russia,0.0,2003-01-31
Russia,0.0,2004-01-31
Russia,0.0,2005-01-31
Russia,0.0,2006-01-31
Russia,0.0,2007-01-31
Russia,0.0,2008-01-31
Russia,0.0,2009-01-31
Russia,0.0,2010-01-31
Russia,0.0,2011-01-31
Russia,0.0,2012-01-31
Russia,0.0,2013-01-31
Russia,0.0,2014-01-31
Russia,0.0,2015-01-31
Russia,0.0,2016-01-31
Russia,0.0,2017-01-31
Russia,0.0,2018-01-31
Russia,0.0,2019-01-31
Russia,0.0,2020-01-31
India,0.0,1990-01-31
India,0.0,1991-01-31
India,0.0,1992-01-31
India,0.0,1993-01-31
India,0.0,1994-01-31
India,0.0,1995-01-31
India,0.0,1996-01-31
India,0.0,1997-01-31
India,0.0,1998-01-31
India,0.0,1999-01-31
India,0.0,2000-01-31
India,0.0,2001-01-31
India,1.0,2002-01-31
India,1.0,2003-01-31
India,1.0,2004-01-31
India,1.0,2005-01-31
India,1.0,2006-01-31
India,1.0,2007-01-31
India,1.0,2008-01-31
India,2.0,2009-01-31
India,2.0,2010-01-31
India,3.0,2011-01-31
India,3.0,2012-01-31
India,3.0,2013-01-31
India,3.0,2014-01-31
India,3.0,2015-01-31
India,3.0,2016-01-31
India,3.0,2017-01-31
India,4.0,2018-01-31
India,4.0,2019-01-31
India,4.0,2020-01-31
Slovenia,0.0,1990-01-31
Slovenia,0.0,1991-01-31
Slovenia,0.0,1992-01-31
Slovenia,0.0,1993-01-31
Slovenia,0.0,1994-01-31
Slovenia,0.0,1995-01-31
Slovenia,0.0,1996-01-31
Slovenia,0.0,1997-01-31
Slovenia,0.0,1998-01-31
Slovenia,0.0,1999-01-31
Slovenia,5.0,2000-01-31
Slovenia,5.0,2001-01-31
Slovenia,5.0,2002-01-31
Slovenia,5.0,2003-01-31
Slovenia,5.0,2004-01-31
Slovenia,5.0,2005-01-31
Slovenia,5.0,2006-01-31
Slovenia,5.0,2007-01-31
Slovenia,5.0,2008-01-31
Slovenia,6.0,2009-01-31
Slovenia,6.0,2010-01-31
Slovenia,6.0,2011-01-31
Slovenia,6.0,2012-01-31
Slovenia,6.0,2013-01-31
Slovenia,6.0,2014-01-31
Slovenia,6.0,2015-01-31
Slovenia,6.0,2016-01-31
Slovenia,6.0,2017-01-31
Slovenia,6.0,2018-01-31
Slovenia,6.0,2019-01-31
Slovenia,6.0,2020-01-31
Russia,0.0,1990-01-31
Russia,0.0,1991-01-31
Russia,0.0,1992-01-31
Russia,0.0,1993-01-31
Russia,0.0,1994-01-31
Russia,0.0,1995-01-31
Russia,0.0,1996-01-31
Russia,1.5,1997-01-31
Russia,1.5,1998-01-31
Russia,1.5,1999-01-31
Russia,1.5,2000-01-31
Russia,1.5,2001-01-31
Russia,1.5,2002-01-31
Russia,1.5,2003-01-31
Russia,1.5,2004-01-31
Russia,1.5,2005-01-31
Russia,1.5,2006-01-31
Russia,1.5,2007-01-31
Russia,1.5,2008-01-31
Russia,1.5,2009-01-31
Russia,1.5,2010-01-31
Russia,1.5,2011-01-31
Russia,1.5,2012-01-31
Russia,2.75,2013-01-31
Russia,2.75,2014-01-31
Russia,2.75,2015-01-31
Russia,3.0,2016-01-31
Russia,3.0,2017-01-31
Russia,3.0,2018-01-31
Russia,3.0,2019-01-31
Russia,3.0,2020-01-31
China (People's Republic of),0.0,1990-01-31
China (People's Republic of),0.0,1991-01-31
China (People's Republic of),1.0,1992-01-31
China (People's Republic of),1.0,1993-01-31
China (People's Republic of),1.0,1994-01-31
China (People's Republic of),1.0,1995-01-31
China (People's Republic of),1.0,1996-01-31
China (People's Republic of),1.0,1997-01-31
China (People's Republic of),1.0,1998-01-31
China (People's Republic of),1.0,1999-01-31
China (People's Republic of),1.0,2000-01-31
China (People's Republic of),1.0,2001-01-31
China (People's Republic of),1.0,2002-01-31
China (People's Republic of),1.0,2003-01-31
China (People's Republic of),1.0,2004-01-31
China (People's Republic of),1.0,2005-01-31
China (People's Republic of),1.0,2006-01-31
China (People's Republic of),1.0,2007-01-31
China (People's Republic of),1.0,2008-01-31
China (People's Republic of),1.0,2009-01-31
China (People's Republic of),1.0,2010-01-31
China (People's Republic of),1.0,2011-01-31
China (People's Republic of),1.0,2012-01-31
China (People's Republic of),1.0,2013-01-31
China (People's Republic of),3.0,2014-01-31
China (People's Republic of),3.0,2015-01-31
China (People's Republic of),2.0,2016-01-31
China (People's Republic of),3.0,2017-01-31
China (People's Republic of),2.0,2018-01-31
China (People's Republic of),2.0,2019-01-31
China (People's Republic of),3.0,2020-01-31
South Africa,0.0,1990-01-31
South Africa,0.0,1991-01-31
South Africa,0.0,1992-01-31
South Africa,0.0,1993-01-31
South Africa,0.0,1994-01-31
South Africa,0.0,1995-01-31
South Africa,0.0,1996-01-31
South Africa,0.0,1997-01-31
South Africa,0.0,1998-01-31
South Africa,0.0,1999-01-31
South Africa,0.0,2000-01-31
South Africa,0.0,2001-01-31
South Africa,0.0,2002-01-31
South Africa,0.0,2003-01-31
South Africa,0.0,2004-01-31
South Africa,0.0,2005-01-31
South Africa,0.0,2006-01-31
South Africa,0.0,2007-01-31
South Africa,0.0,2008-01-31
South Africa,3.0,2009-01-31
South Africa,5.0,2010-01-31
South Africa,4.0,2011-01-31
South Africa,0.0,2012-01-31
South Africa,0.0,2013-01-31
South Africa,0.0,2014-01-31
South Africa,0.0,2015-01-31
South Africa,0.0,2016-01-31
South Africa,0.0,2017-01-31
South Africa,0.0,2018-01-31
South Africa,0.0,2019-01-31
South Africa,0.0,2020-01-31
Brazil,0.0,1990-01-31
Brazil,0.0,1991-01-31
Brazil,0.0,1992-01-31
Brazil,0.0,1993-01-31
Brazil,0.0,1994-01-31
Brazil,0.0,1995-01-31
Brazil,0.0,1996-01-31
Brazil,0.0,1997-01-31
Brazil,0.0,1998-01-31
Brazil,0.0,1999-01-31
Brazil,0.0,2000-01-31
Brazil,0.0,2001-01-31
Brazil,0.0,2002-01-31
Brazil,0.0,2003-01-31
Brazil,0.0,2004-01-31
Brazil,0.0,2005-01-31
Brazil,0.0,2006-01-31
Brazil,0.0,2007-01-31
Brazil,0.0,2008-01-31
Brazil,0.0,2009-01-31
Brazil,0.0,2010-01-31
Brazil,0.0,2011-01-31
Brazil,0.0,2012-01-31
Brazil,0.0,2013-01-31
Brazil,0.0,2014-01-31
Brazil,0.0,2015-01-31
Brazil,0.0,2016-01-31
Brazil,0.0,2017-01-31
Brazil,0.0,2018-01-31
Brazil,0.0,2019-01-31
Brazil,0.0,2020-01-31
China (People's Republic of),0.0,1990-01-31
China (People's Republic of),0.0,1991-01-31
China (People's Republic of),0.0,1992-01-31
China (People's Republic of),0.0,1993-01-31
China (People's Republic of),0.0,1994-01-31
China (People's Republic of),0.0,1995-01-31
China (People's Republic of),0.0,1996-01-31
China (People's Republic of),0.5,1997-01-31
China (People's Republic of),0.5,1998-01-31
China (People's Republic of),0.5,1999-01-31
China (People's Republic of),0.5,2000-01-31
China (People's Republic of),0.5,2001-01-31
China (People's Republic of),0.75,2002-01-31
China (People's Republic of),0.75,2003-01-31
China (People's Republic of),1.75,2004-01-31
China (People's Republic of),1.75,2005-01-31
China (People's Republic of),1.75,2006-01-31
China (People's Republic of),1.75,2007-01-31
China (People's Republic of),1.75,2008-01-31
China (People's Republic of),1.75,2009-01-31
China (People's Republic of),2.75,2010-01-31
China (People's Republic of),2.75,2011-01-31
China (People's Republic of),5.25,2012-01-31
China (People's Republic of),5.25,2013-01-31
China (People's Republic of),5.25,2014-01-31
China (People's Republic of),5.25,2015-01-31
China (People's Republic of),5.25,2016-01-31
China (People's Republic of),5.25,2017-01-31
China (People's Republic of),5.5,2018-01-31
China (People's Republic of),5.5,2019-01-31
China (People's Republic of),5.5,2020-01-31
China (People's Republic of),0.0,1990-01-31
China (People's Republic of),0.0,1991-01-31
China (People's Republic of),0.0,1992-01-31
China (People's Republic of),0.0,1993-01-31
China (People's Republic of),0.0,1994-01-31
China (People's Republic of),0.0,1995-01-31
China (People's Republic of),0.0,1996-01-31
China (People's Republic of),0.0,1997-01-31
China (People's Republic of),0.0,1998-01-31
China (People's Republic of),0.0,1999-01-31
China (People's Republic of),0.0,2000-01-31
China (People's Republic of),0.0,2001-01-31
China (People's Republic of),0.0,2002-01-31
China (People's Republic of),0.0,2003-01-31
China (People's Republic of),0.0,2004-01-31
China (People's Republic of),0.0,2005-01-31
China (People's Republic of),0.0,2006-01-31
China (People's Republic of),0.0,2007-01-31
China (People's Republic of),0.0,2008-01-31
China (People's Republic of),0.0,2009-01-31
China (People's Republic of),0.0,2010-01-31
China (People's Republic of),0.0,2011-01-31
China (People's Republic of),0.0,2012-01-31
China (People's Republic of),1.0,2013-01-31
China (People's Republic of),1.0,2014-01-31
China (People's Republic of),1.0,2015-01-31
China (People's Republic of),1.0,2016-01-31
China (People's Republic of),1.0,2017-01-31
China (People's Republic of),1.0,2018-01-31
China (People's Republic of),1.0,2019-01-31
China (People's Republic of),1.0,2020-01-31
Indonesia,1.0,1990-01-31
Indonesia,1.0,1991-01-31
Indonesia,1.0,1992-01-31
Indonesia,1.0,1993-01-31
Indonesia,1.0,1994-01-31
Indonesia,1.0,1995-01-31
Indonesia,1.0,1996-01-31
Indonesia,1.0,1997-01-31
Indonesia,1.0,1998-01-31
Indonesia,1.0,1999-01-31
Indonesia,1.0,2000-01-31
Indonesia,1.0,2001-01-31
Indonesia,1.0,2002-01-31
Indonesia,1.0,2003-01-31
Indonesia,1.0,2004-01-31
Indonesia,1.0,2005-01-31
Indonesia,1.0,2006-01-31
Indonesia,1.0,2007-01-31
Indonesia,1.0,2008-01-31
Indonesia,1.0,2009-01-31
Indonesia,1.0,2010-01-31
Indonesia,1.0,2011-01-31
Indonesia,1.0,2012-01-31
Indonesia,1.0,2013-01-31
Indonesia,1.0,2014-01-31
Indonesia,1.0,2015-01-31
Indonesia,1.0,2016-01-31
Indonesia,1.0,2017-01-31
Indonesia,1.0,2018-01-31
Indonesia,1.0,2019-01-31
Indonesia,1.0,2020-01-31
Russia,0.0,1990-01-31
Russia,0.0,1991-01-31
Russia,0.0,1992-01-31
Russia,0.0,1993-01-31
Russia,0.0,1994-01-31
Russia,0.0,1995-01-31
Russia,0.0,1996-01-31
Russia,0.0,1997-01-31
Russia,0.0,1998-01-31
Russia,0.0,1999-01-31
Russia,0.0,2000-01-31
Russia,0.0,2001-01-31
Russia,0.0,2002-01-31
Russia,1.0,2003-01-31
Russia,1.0,2004-01-31
Russia,1.0,2005-01-31
Russia,1.0,2006-01-31
Russia,1.0,2007-01-31
Russia,1.0,2008-01-31
Russia,1.0,2009-01-31
Russia,1.0,2010-01-31
Russia,1.0,2011-01-31
Russia,1.0,2012-01-31
Russia,1.0,2013-01-31
Russia,1.0,2014-01-31
Russia,1.0,2015-01-31
Russia,1.0,2016-01-31
Russia,1.0,2017-01-31
Russia,1.0,2018-01-31
Russia,1.0,2019-01-31
Russia,1.0,2020-01-31
Russia,0.0,1990-01-31
Russia,0.0,1991-01-31
Russia,0.0,1992-01-31
Russia,0.0,1993-01-31
Russia,0.0,1994-01-31
Russia,0.0,1995-01-31
Russia,0.0,1996-01-31
Russia,0.0,1997-01-31
Russia,0.0,1998-01-31
Russia,0.0,1999-01-31
Russia,0.0,2000-01-31
Russia,0.0,2001-01-31
Russia,0.0,2002-01-31
Russia,0.0,2003-01-31
Russia,0.0,2004-01-31
Russia,0.0,2005-01-31
Russia,0.0,2006-01-31
Russia,0.0,2007-01-31
Russia,0.0,2008-01-31
Russia,0.0,2009-01-31
Russia,0.0,2010-01-31
Russia,0.0,2011-01-31
Russia,0.0,2012-01-31
Russia,0.0,2013-01-31
Russia,0.0,2014-01-31
Russia,0.0,2015-01-31
Russia,0.0,2016-01-31
Russia,0.0,2017-01-31
Russia,0.0,2018-01-31
Russia,0.0,2019-01-31
Russia,0.0,2020-01-31
South Africa,0.0,1990-01-31
South Africa,0.0,1991-01-31
South Africa,0.0,1992-01-31
South Africa,0.0,1993-01-31
South Africa,0.0,1994-01-31
South Africa,0.0,1995-01-31
South Africa,0.0,1996-01-31
South Africa,0.0,1997-01-31
South Africa,0.0,1998-01-31
South Africa,0.0,1999-01-31
South Africa,0.0,2000-01-31
South Africa,0.0,2001-01-31
South Africa,0.0,2002-01-31
South Africa,0.0,2003-01-31
South Africa,0.0,2004-01-31
South Africa,0.0,2005-01-31
South Africa,0.0,2006-01-31
South Africa,0.0,2007-01-31
South Africa,0.0,2008-01-31
South Africa,0.0,2009-01-31
South Africa,3.0,2010-01-31
South Africa,3.0,2011-01-31
South Africa,3.0,2012-01-31
South Africa,3.0,2013-01-31
South Africa,3.0,2014-01-31
South Africa,3.0,2015-01-31
South Africa,3.0,2016-01-31
South Africa,3.0,2017-01-31
South Africa,3.0,2018-01-31
South Africa,3.0,2019-01-31
South Africa,3.0,2020-01-31
Brazil,0.5,1990-01-31
Brazil,0.5,1991-01-31
Brazil,0.5,1992-01-31
Brazil,0.5,1993-01-31
Brazil,0.5,1994-01-31
Brazil,0.5,1995-01-31
Brazil,0.5,1996-01-31
Brazil,0.5,1997-01-31
Brazil,0.5,1998-01-31
Brazil,0.5,1999-01-31
Brazil,0.5,2000-01-31
Brazil,0.5,2001-01-31
Brazil,0.5,2002-01-31
Brazil,0.5,2003-01-31
Brazil,0.5,2004-01-31
Brazil,0.5,2005-01-31
Brazil,0.5,2006-01-31
Brazil,0.5,2007-01-31
Brazil,0.5,2008-01-31
Brazil,0.5,2009-01-31
Brazil,0.5,2010-01-31
Brazil,0.5,2011-01-31
Brazil,0.75,2012-01-31
Brazil,0.75,2013-01-31
Brazil,0.75,2014-01-31
Brazil,0.75,2015-01-31
Brazil,1.5,2016-01-31
Brazil,1.5,2017-01-31
Brazil,1.5,2018-01-31
Brazil,1.5,2019-01-31
Brazil,1.5,2020-01-31
India,0.6388889,1990-01-31
India,0.6388889,1991-01-31
India,0.69444442,1992-01-31
India,0.69444442,1993-01-31
India,0.69444442,1994-01-31
India,0.77777779,1995-01-31
India,0.77777779,1996-01-31
India,0.8611111,1997-01-31
India,0.8611111,1998-01-31
India,0.8611111,1999-01-31
India,0.91666669,2000-01-31
India,0.91666669,2001-01-31
India,1.0555556,2002-01-31
India,1.3055556,2003-01-31
India,1.3055556,2004-01-31
India,1.5555556,2005-01-31
India,1.5555556,2006-01-31
India,1.5,2007-01-31
India,1.5,2008-01-31
India,1.5833334,2009-01-31
India,1.6944444,2010-01-31
India,1.7777778,2011-01-31
India,1.8611112,2012-01-31
India,1.7777778,2013-01-31
India,1.8611112,2014-01-31
India,1.9722222,2015-01-31
India,2.5277777,2016-01-31
India,2.5277777,2017-01-31
India,2.6944444,2018-01-31
India,2.6944444,2019-01-31
India,2.8333333,2020-01-31
India,0.0,1990-01-31
India,0.0,1991-01-31
India,0.0,1992-01-31
India,0.0,1993-01-31
India,0.0,1994-01-31
India,1.0,1995-01-31
India,1.0,1996-01-31
India,1.0,1997-01-31
India,1.0,1998-01-31
India,1.0,1999-01-31
India,1.0,2000-01-31
India,1.0,2001-01-31
India,1.0,2002-01-31
India,1.0,2003-01-31
India,1.0,2004-01-31
India,4.0,2005-01-31
India,4.0,2006-01-31
India,4.0,2007-01-31
India,4.0,2008-01-31
India,4.0,2009-01-31
India,5.0,2010-01-31
India,5.0,2011-01-31
India,5.0,2012-01-31
India,5.0,2013-01-31
India,5.0,2014-01-31
India,5.0,2015-01-31
India,5.0,2016-01-31
India,5.0,2017-01-31
India,5.0,2018-01-31
India,5.0,2019-01-31
India,5.0,2020-01-31
Brazil,0.0,1990-01-31
Brazil,0.0,1991-01-31
Brazil,0.0,1992-01-31
Brazil,0.0,1993-01-31
Brazil,0.0,1994-01-31
Brazil,0.0,1995-01-31
Brazil,0.0,1996-01-31
Brazil,0.0,1997-01-31
Brazil,0.0,1998-01-31
Brazil,0.0,1999-01-31
Brazil,0.0,2000-01-31
Brazil,0.0,2001-01-31
Brazil,0.0,2002-01-31
Brazil,0.0,2003-01-31
Brazil,0.0,2004-01-31
Brazil,0.0,2005-01-31
Brazil,0.0,2006-01-31
Brazil,0.0,2007-01-31
Brazil,0.0,2008-01-31
Brazil,0.0,2009-01-31
Brazil,0.0,2010-01-31
Brazil,0.0,2011-01-31
Brazil,0.0,2012-01-31
Brazil,2.0,2013-01-31
Brazil,2.0,2014-01-31
Brazil,2.0,2015-01-31
Brazil,2.0,2016-01-31
Brazil,2.0,2017-01-31
Brazil,2.0,2018-01-31
Brazil,2.0,2019-01-31
Brazil,2.0,2020-01-31
India,0.0,1990-01-31
India,0.0,1991-01-31
India,0.0,1992-01-31
India,0.0,1993-01-31
India,0.0,1994-01-31
India,0.0,1995-01-31
India,0.0,1996-01-31
India,0.0,1997-01-31
India,0.0,1998-01-31
India,0.0,1999-01-31
India,0.0,2000-01-31
India,0.0,2001-01-31
India,0.0,2002-01-31
India,0.0,2003-01-31
India,0.0,2004-01-31
India,0.0,2005-01-31
India,0.0,2006-01-31
India,0.0,2007-01-31
India,0.0,2008-01-31
India,0.0,2009-01-31
India,0.0,2010-01-31
India,0.0,2011-01-31
India,0.0,2012-01-31
India,0.0,2013-01-31
India,0.0,2014-01-31
India,0.0,2015-01-31
India,0.0,2016-01-31
India,0.0,2017-01-31
India,0.0,2018-01-31
India,0.0,2019-01-31
India,0.0,2020-01-31
India,0.0,1990-01-31
India,0.0,1991-01-31
India,0.0,1992-01-31
India,0.0,1993-01-31
India,0.0,1994-01-31
India,0.0,1995-01-31
India,0.0,1996-01-31
India,0.0,1997-01-31
India,0.0,1998-01-31
India,0.0,1999-01-31
India,0.0,2000-01-31
India,0.0,2001-01-31
India,0.0,2002-01-31
India,0.0,2003-01-31
India,0.0,2004-01-31
India,0.0,2005-01-31
India,0.0,2006-01-31
India,0.0,2007-01-31
India,0.0,2008-01-31
India,0.0,2009-01-31
India,0.0,2010-01-31
India,0.0,2011-01-31
India,0.0,2012-01-31
India,0.0,2013-01-31
India,0.0,2014-01-31
India,0.0,2015-01-31
India,0.0,2016-01-31
India,0.0,2017-01-31
India,0.0,2018-01-31
India,0.0,2019-01-31
India,0.0,2020-01-31
Indonesia,0.0,1990-01-31
Indonesia,0.0,1991-01-31
Indonesia,0.0,1992-01-31
Indonesia,0.0,1993-01-31
Indonesia,0.0,1994-01-31
Indonesia,0.0,1995-01-31
Indonesia,0.0,1996-01-31
Indonesia,0.0,1997-01-31
Indonesia,0.0,1998-01-31
Indonesia,0.0,1999-01-31
Indonesia,0.0,2000-01-31
Indonesia,0.0,2001-01-31
Indonesia,0.0,2002-01-31
Indonesia,0.0,2003-01-31
Indonesia,0.0,2004-01-31
Indonesia,0.0,2005-01-31
Indonesia,0.0,2006-01-31
Indonesia,0.0,2007-01-31
Indonesia,0.0,2008-01-31
Indonesia,0.0,2009-01-31
Indonesia,0.0,2010-01-31
Indonesia,0.0,2011-01-31
Indonesia,0.0,2012-01-31
Indonesia,0.0,2013-01-31
Indonesia,0.0,2014-01-31
